"id","status","noCharge","completedOn","invoice_total","lon","lat"
32463334,Completed,false,"2019-08-23T18:14:00",4026,-83.0485345,40.009817
32659196,Completed,false,"2019-09-04T20:27:00",235,-83.0488281,40.0052865
32463558,Completed,false,"2019-08-22T18:45:00",385,-83.1125999,40.0455937
32463614,Completed,false,"2019-08-23T15:51:00",0,-82.9835248,40.2111176
32463734,Completed,false,"2019-08-23T20:44:00",397,-83.1559176,40.010389
32463762,Completed,false,"2019-08-22T19:36:00",498,-82.9919981,39.923981
32463848,Completed,false,"2019-08-23T22:05:00",93,-83.15892199999996,40.04372499999999
32659313,Completed,true,"2019-09-04T18:49:00",0,-83.047276,40.0991989
32463984,Completed,true,"2019-08-22T19:05:00",0,-83.1508709,40.0158559
32463996,Completed,false,"2019-08-22T19:07:00",0,-83.1341366,40.0211083
32464108,Completed,false,"2019-08-23T18:42:00",0,-83.0349838,39.9593133
32659368,Completed,false,"2019-09-09T18:43:00",145,-82.9900748,39.9429073
32464337,Completed,false,"2019-08-22T19:20:00",2394,-83.1087024,40.0454814
32464426,Completed,false,"2019-08-23T22:07:00",119,-82.8713392,40.2084494
32464436,Completed,true,"2019-08-22T18:31:00",0,-82.9147297,40.1535286
32464456,Canceled,true,"2019-08-22T12:27:39.5839008",0,-82.8538286,40.2077148
32464583,Completed,false,"2019-08-22T14:57:00",709,-83.1745968,40.0621718
32464670,Completed,true,"2019-08-23T12:13:00",0,-82.9071019,39.9668011
32464818,Canceled,true,"2019-08-22T16:43:25.5259975",0,-82.9804595,40.0809822
32464942,Completed,true,"2019-08-23T12:22:00",0,-83.0531905,40.2453737
32467849,Completed,false,"2019-08-23T13:41:00",0,-82.8971382,40.0342476
32659547,Completed,false,"2019-09-04T22:50:40.098",1616,-117.2631567,33.1804757
32468727,Canceled,true,"2019-08-22T15:44:13.684003",0,-83.0531905,40.2453737
32659588,Canceled,false,"2019-09-05T12:34:39.7785023",0,-82.9867159,40.1945312
32659625,Completed,false,"2019-09-05T19:02:00",321,-83.1062926,40.0406525
32468840,Completed,true,"2019-08-22T17:28:00",0,-83.1237253,40.1824522
32468891,Completed,false,"2019-08-23T01:34:46.371",3240,-121.8265691,36.5258773
32468925,Completed,false,"2019-08-23T18:22:00",103.24,-83.008038,40.159651
32659701,Completed,false,"2019-09-05T15:46:00",693.75,-83.115205,40.082321
32469518,Completed,false,"2019-08-23T19:04:00",301,-83.10031900000001,40.144903
32469825,Completed,false,"2019-08-23T16:20:00",0,-83.1202897,40.0693315
32469898,Completed,false,"2019-08-23T16:49:00",154,-83.0766127,39.9391059
32737092,Completed,false,"2019-09-11T20:49:00",345,-83.0202554,39.8339254
32470402,Completed,false,"2019-08-22T21:19:00",1788,-83.1237253,40.1824522
32737118,Completed,false,"2019-09-11T13:06:00",0,-83.1484531,40.0013378
32470548,Completed,true,"2019-08-23T12:49:00",0,-83.06766,39.8504922
32470997,Completed,false,"2019-08-22T18:20:00",232,-83.1298803,39.9509526
32659852,Canceled,true,"2019-09-04T16:15:31.0649297",0,,
32471789,Canceled,false,"2019-08-22T17:29:45.1879191",0,-83.0004444,40.0519433
32472895,Canceled,false,"2019-08-23T16:43:27.6502977",0,-83.0331377,39.9809589
32659879,Completed,false,"2019-09-09T21:13:00",49,-82.8769961,40.0589196
32472921,Completed,false,"2019-08-23T21:06:00",0,-83.0513449,39.9834099
32882400,Completed,false,"2019-09-18T15:56:00",1549,-83.0796107,39.9502884
32473049,Completed,true,"2019-08-23T19:52:00",0,-82.8721804,40.0345273
32473089,Completed,false,"2019-08-23T20:19:00",6130,-82.8189114,39.9510463
32660007,Completed,false,"2019-09-05T21:46:00",144,-83.1818776,40.2522785
32660064,Completed,true,"2019-09-04T18:57:00",0,-82.9134073,40.0944634
32660231,Canceled,false,"2019-09-06T12:16:16.9304254",0,-82.877187,39.9048272
32473699,Canceled,false,"2019-08-23T22:09:29.2332436",0,-82.8630107,39.9580843
32473737,Canceled,false,"2019-08-22T21:27:30.399198",0,-83.1159314,40.1218843
32473781,Completed,false,"2019-08-23T19:12:00",964,-83.0224376,40.0308631
32474175,Completed,false,"2019-08-23T20:09:00",0,-83.0611806,40.0180156
32660259,Completed,false,"2019-09-06T19:23:00",156.68,-83.0628582,40.1273955
32660271,Completed,false,"2019-09-05T19:32:00",0,-83.0601111,40.0978182
32474327,Completed,false,"2019-08-23T15:21:00",165,-117.1103661,33.1316402
32474484,Canceled,false,"2019-08-23T15:40:26.0261078",0,-83.1610057,39.9550628
32660624,Completed,true,"2019-09-04T17:12:00",0,,
32660640,Completed,false,"2019-09-06T16:39:00",399,-82.99305520000001,39.9307012
32660662,Completed,true,"2019-09-05T22:51:00",0,-83.1403156,40.0553533
32475996,Completed,false,"2019-08-23T20:54:00",0,,
32476359,Completed,false,"2019-08-23T15:37:00",206,-83.0853127,39.9509485
32660759,Completed,true,"2019-09-05T21:04:00",0,-83.1024366,40.1456072
32660822,Completed,false,"2019-09-04T18:59:00",535,-83.0509255,39.9852206
32477134,Completed,true,"2019-08-23T15:32:00",0,-82.9476561,40.0687868
32477149,Completed,false,"2019-08-23T20:34:00",0,-82.91971209999997,40.0648887
32477161,Completed,false,"2019-08-23T22:02:00",668,,
32477174,Completed,false,"2019-08-23T19:46:00",254,-83.04582060000001,39.9769915
32477191,Canceled,false,"2019-08-23T19:01:49.1190196",0,-117.2728013,33.2310692
32480319,Completed,true,"2019-08-23T18:49:09.105",0,-117.07672079999998,33.5148494
32481234,Completed,false,"2019-08-23T20:30:00",144,-83.1577184,39.968865
32481262,Completed,true,"2019-08-23T16:47:00",0,-83.14289099999996,40.007153
32481389,Canceled,false,"2019-08-23T13:41:52.0708676",0,-82.8689627,39.9693279
32481750,Completed,false,"2019-08-23T13:49:00",206,-83.079666,39.950155
32481785,Completed,false,"2019-08-23T16:36:00",475,-82.9332864,40.1145565
32660906,Completed,true,"2019-09-05T15:10:00",0,-82.9682389,39.9669374
32482122,Completed,false,"2019-08-23T14:38:00",264,-83.0837405,40.1277696
32482252,Completed,true,"2019-08-23T15:39:00",93,-83.063066,39.99996
32482334,Completed,false,"2019-08-23T16:11:00",0,-82.982853,39.9339231
32660996,Completed,false,"2019-09-04T16:21:00",469,-82.950867,39.962327
32482781,Completed,false,"2019-08-23T15:53:00",1150,-82.9113056,40.0924227
32661140,Completed,true,"2019-09-06T13:50:00",0,-83.19196469999997,40.0217681
32482859,Completed,true,"2019-08-23T17:36:00",0,-83.0132886,40.0364923
32661156,Completed,true,"2019-09-06T17:03:00",0,-83.0492913,40.070018
32482945,Completed,false,"2019-08-23T23:08:00",4564,-83.1157848,40.0771563
32661167,Completed,false,"2019-09-09T15:28:00",0,-83.0462692,40.0987401
32661239,Completed,false,"2019-09-06T18:17:00",0,-83.182966,40.054663
32661248,Completed,false,"2019-09-05T17:40:00",374,-83.1719973,40.1671072
32737465,Completed,false,"2019-09-11T18:48:00",49,-83.0723567,40.1261529
32661450,Completed,false,"2019-09-05T20:39:00",0,-82.81920500000001,40.12930799999999
32483239,Completed,false,"2019-08-23T17:28:00",0,-83.1600635,39.9977448
32661508,Completed,false,"2019-09-05T16:07:00",0,-83.0823939,40.027855
32483594,Canceled,false,"2019-08-23T19:46:11.2747387",0,-82.9793467,40.189769
32661560,Completed,false,"2019-09-06T14:28:00",0,-82.7690334,39.9743434
32661915,Completed,false,"2019-09-05T21:25:00",0,-83.0036809,39.9824767
32661926,Completed,false,"2019-09-05T16:32:00",0,-83.1039245,39.9029967
32661944,Hold,false,,0,-82.97912,40.15997
32737561,Completed,true,"2019-09-11T15:04:00",0,-83.0823154,39.8647754
32663573,Completed,false,"2019-09-04T16:29:58.299",950,-117.2547505,33.1681471
32486215,Completed,false,"2019-08-23T16:38:00",471.1,-83.119495,40.166261
32664396,Completed,true,"2019-09-06T21:33:00",0,-82.8189114,39.9510463
32488179,Completed,true,"2019-08-23T18:26:00",0,-83.0682052,40.020371
32664415,Completed,false,"2019-09-04T19:46:00",900,-82.9709687,40.1023958
32489699,Canceled,true,"2019-08-23T17:58:34.5617345",0,-82.8446886,40.0110787
32489751,Completed,true,"2019-08-23T19:55:00",0,-82.8714023,39.9420126
32489769,Completed,false,"2019-08-23T19:24:00",1150,-83.0092068,40.0168933
32664482,Canceled,true,"2019-09-04T18:29:23.8498813",0,-83.1067951,39.9979051
32664493,Completed,true,"2019-09-09T16:13:00",0,-82.9674829,40.0326418
32664528,Completed,false,"2019-09-05T17:57:00",154,-83.1350342,39.9475885
32664543,Completed,true,"2019-09-05T19:20:00",0,-83.1477087,40.1592635
32664559,Completed,false,"2019-09-05T17:19:00",375,-82.9982614,40.1688184
32490995,Completed,false,"2019-08-24T00:26:45.44",0,-117.274885,33.2214643
32491107,Completed,false,"2019-08-24T00:02:00",1549,-83.0847257,39.9403295
32491242,Completed,true,"2019-08-23T17:22:00",0,-83.0847257,39.9403295
32664616,Completed,false,"2019-09-06T19:19:00",164,-83.042868,39.980178
32665561,Completed,true,"2019-09-04T19:09:00",0,-82.8124077,40.0089988
32737633,Completed,false,"2019-09-11T14:20:00",376,-82.8884345,40.0296861
32665681,Completed,false,"2019-09-05T16:00:00",461,-83.0746839,40.0328638
32491821,Completed,false,"2019-08-23T21:04:00",200,-83.0807174,39.9354887
32665719,Completed,true,"2019-09-09T17:40:00",0,-83.1632042,40.125822
32665757,Completed,false,"2019-09-09T15:20:00",49,-83.1540748,40.0087239
32882873,Completed,false,"2019-09-18T18:19:00",0,-83.15612499999997,40.018831
32492172,Hold,false,,0,-83.0406477,40.0517763
32665975,Completed,true,"2019-09-05T20:56:00",0,-83.1547031,39.9928913
32666000,Completed,true,"2019-09-06T12:51:00",0,-83.1693176,39.9673536
32492360,Completed,false,"2019-08-23T19:22:00",450,-83.0710148,39.8548928
32666099,Hold,false,,0,-82.9426564,40.1792826
32666120,Completed,false,"2019-09-06T17:50:00",2378,-83.0362078,40.1720251
32493023,Completed,false,"2019-08-24T03:06:36.189",300,-117.165341,33.120735
32493118,Completed,true,"2019-08-23T22:15:00",0,-83.0807174,39.9354887
32666152,Canceled,false,"2019-09-04T20:13:37.7390749",0,-83.0143379,40.0287794
32666189,Completed,false,"2019-09-09T19:45:00",1106.24,-83.0460595,39.9836115
32666245,Completed,false,"2019-09-06T17:18:00",0,-83.1213789,40.2003719
32666285,Completed,false,"2019-09-05T21:09:00",0,-83.0539036,40.123613
32495749,Hold,false,,384,-83.1281037,40.0206307
32666456,Completed,true,"2019-09-06T12:45:00",0,-82.9749826,40.1032959
32666492,Completed,true,"2019-09-06T18:55:00",0,-82.883882,39.963681
32666555,Completed,true,"2019-09-06T22:32:00",0,-82.8614332,40.040104
32666858,Completed,true,"2019-09-06T12:53:00",0,-83.0216822,40.0714411
32667482,Completed,false,"2019-09-06T14:59:00",793,-83.065042,40.005324
32667569,Completed,false,"2019-09-05T17:17:00",204,-82.9977787,39.9642762
32496808,Completed,true,"2019-08-24T00:02:00",0,-83.081029,40.020224
32667614,Completed,true,"2019-09-09T14:07:00",0,,
32667637,Completed,false,"2019-09-09T14:59:00",575,-83.070707,40.011245
32497284,Completed,false,"2019-08-24T00:28:00",1624,-83.1546054,40.0218833
32667663,Canceled,false,"2019-09-05T15:57:22.4085574",0,-83.218586,40.041613
32668131,Completed,true,"2019-09-06T16:09:00",0,-83.1269515,40.1980384
32668184,Completed,true,"2019-09-06T14:04:00",0,-83.0193741,40.0351448
32668195,Completed,false,"2019-09-05T20:29:00",8764,-82.8124077,40.0089988
32668520,Completed,true,"2019-09-06T21:24:00",0,-83.1176589,39.9324117
32668540,Completed,false,"2019-09-05T17:40:00",714,-82.9203319,40.1326339
32669419,Completed,false,"2019-09-05T17:48:00",193,-82.904958,39.9395212
32669445,Canceled,false,"2019-09-06T14:57:32.4995726",0,-83.0507173,40.0453208
32669467,Canceled,false,"2019-09-05T17:07:00.9241628",0,-83.1631623,39.9893068
32670094,Completed,false,"2019-09-06T13:15:00",0,-83.0228152,40.0839421
32670552,Completed,false,"2019-09-05T18:33:00",93,-82.8943212,39.9632234
32670577,Completed,false,"2019-09-05T14:48:00",0,-82.811132,40.094028
32671443,Completed,false,"2019-09-04T22:34:00",505,-83.0528969,40.0670219
32671494,Completed,true,"2019-09-06T18:37:00",0,-83.0482618,40.1582057
32499138,Completed,true,"2019-08-23T21:31:00",0,-82.9618757,40.1608606
32737846,Completed,false,"2019-09-11T18:12:00",3477,-82.8374089,40.3363005
32672467,Completed,true,"2019-09-05T18:42:00",0,-83.0463951,39.9787222
32673732,Completed,false,"2019-09-06T20:43:00",2788,-83.0638647,40.1499088
32673829,Canceled,false,"2019-09-05T18:01:37.326108",0,-83.1485611,40.1482259
32674380,Completed,false,"2019-09-09T23:12:00",6980,-82.8614332,40.040104
32674445,Completed,true,"2019-09-06T21:40:00",0,-83.1458657,40.0141035
32882918,Completed,true,"2019-09-18T13:09:00",0,-82.9702968,40.1027533
32677358,Completed,false,"2019-09-09T14:49:00",0,-83.0089235,40.0917493
32677375,Completed,false,"2019-09-05T16:57:00",1399,-83.0200408,40.0064564
32677986,Completed,false,"2019-09-06T20:11:00",0,-82.9791997,40.165395
32677998,Completed,true,"2019-09-05T00:57:00",0,-82.834571,40.052946
32678951,Canceled,false,"2019-09-06T11:08:43.75527",0,-83.1088701,40.0145807
32679305,Completed,true,"2019-09-06T16:16:00",0,-83.1149886,40.0754351
32738130,Completed,false,"2019-09-11T13:14:00",360,-82.9148785,39.9673172
32679539,Canceled,true,"2019-09-05T18:40:30.2317763",0,-86.2217456,39.9144885
32682434,Completed,false,"2019-09-06T17:23:00",0,-82.9113643,39.9291913
32683711,Completed,false,"2019-09-06T22:22:00",245,-82.8543236,40.0122721
32683841,Completed,true,"2019-09-05T16:41:00",0,-83.07458099999997,40.114942
32683851,Completed,false,"2019-09-05T20:34:00",4488,-82.834571,40.052946
32684096,Completed,false,"2019-09-05T12:56:00",363.49,-83.1231178,40.0560672
32685326,Completed,true,"2019-09-05T17:24:00",0,,
32685388,Canceled,true,"2019-09-05T14:12:43.6078946",0,-82.856953,40.0143687
32685399,Completed,true,"2019-09-06T18:32:00",0,-82.9423203,40.0980231
32685486,Completed,false,"2019-09-05T22:32:00",311,-83.0351936,40.0327878
32685513,Canceled,true,"2019-09-06T18:20:46.452923",0,-83.1721229,40.0765875
32738567,Completed,false,"2019-09-11T23:33:00",50,-82.8849443,40.0602057
32738664,Completed,true,"2019-09-11T20:55:00",0,-82.8189114,39.9510463
32685991,Completed,true,"2019-09-09T12:47:00",0,-82.9042013,40.1650352
32686026,Completed,false,"2019-09-06T16:28:00",820,-82.8258985,40.0212212
32738754,Completed,false,"2019-09-11T19:26:00",119,-83.0582657,40.1070685
32686185,Completed,false,"2019-09-06T18:43:00",485,-83.0302006,40.1627895
32883812,Canceled,true,"2019-09-16T14:17:41.7083611",0,-83.0134985,40.0364651
32686374,Completed,true,"2019-09-05T20:32:00",50,-83.0866123,40.0272553
32686457,Canceled,false,"2019-09-05T17:33:40.0751988",0,-82.9297565,39.9547735
32686480,Completed,false,"2019-09-09T20:33:00",444,-83.1223216,40.0886632
32686497,Completed,false,"2019-09-09T18:04:00",3999,-83.1153238,40.045676
32686547,Canceled,false,"2019-09-05T18:44:13.5056386",0,-82.8891704,40.1346051
32686622,Completed,false,"2019-09-09T14:37:00",220,-83.02346399999999,40.040526
32686658,Canceled,false,"2019-09-05T21:34:31.6038205",0,-83.1169162,40.2066088
32686670,Completed,false,"2019-09-05T14:42:00",1549,,
32686737,Canceled,true,"2019-09-05T13:41:15.0698817",0,-83.071431,40.032603
32686795,Completed,true,"2019-09-09T10:57:00",0,-83.1625761,40.0078695
32686809,Completed,false,"2019-09-05T20:47:00",679,-83.077011,39.9395891
32686840,Canceled,false,"2019-09-05T17:25:01.7524625",0,,
32686863,Completed,true,"2019-09-05T19:13:00",0,-83.0541972,40.0775416
32686982,Completed,true,"2019-09-06T19:28:00",0,-83.0690019,40.1359855
32739623,Completed,false,"2019-09-11T18:12:00",0,-83.056588,39.9505879
32687123,Completed,false,"2019-09-06T14:28:00",299,-83.0492685,40.0511979
32687160,Completed,true,"2019-09-09T12:20:00",0,-82.9682389,39.9669374
32687193,Completed,true,"2019-09-06T12:37:00",0,-83.047276,40.0991989
32687248,Completed,true,"2019-09-06T18:15:00",0,,
32687267,Completed,false,"2019-09-06T16:24:00",597,-83.0603628,40.1700941
32687338,Completed,false,"2019-09-06T22:30:00",2068,-82.989592,40.1765483
32687516,Canceled,false,"2019-09-05T19:07:59.9201407",0,-83.17651969999997,40.1305229
32691459,Completed,false,"2019-09-06T15:03:00",0,-83.0746839,40.0328638
32692711,Completed,false,"2019-09-05T19:39:00",970,-83.0637808,40.0413032
32692765,Completed,true,"2019-09-05T22:33:00",0,-82.9608466,39.9386585
32692778,Completed,true,"2019-09-05T21:33:00",0,,
32693216,Completed,true,"2019-09-05T18:19:00",0,-82.904958,39.9395212
32693254,Hold,true,,0,-83.04756800000001,40.104283
32694130,Canceled,false,"2019-09-06T15:04:07.4769343",0,-83.098706,40.1413383
32694198,Completed,false,"2019-09-05T20:08:00",465,-83.00239099999999,40.008088
32694352,Completed,false,"2019-09-06T15:00:00",0,-82.8449277,40.0585422
32694381,Completed,false,"2019-09-06T18:11:00",0,-82.98979880000002,39.949182
32694390,Completed,false,"2019-09-06T17:48:00",334,-82.9860651,40.1472078
32694440,Completed,false,"2019-09-06T20:50:00",169.62,-83.1326348,40.0685365
32694625,Completed,false,"2019-09-06T18:06:00",576,-83.1763548,40.0831056
32694663,Canceled,false,"2019-09-06T19:46:43.8264749",0,-82.9191867,39.9392539
32694681,Canceled,false,"2019-09-06T12:51:22.4032731",0,-83.2807657,39.9360852
32694836,Completed,false,"2019-09-09T20:57:00",2440.24,-83.0601111,40.0978182
32694851,Completed,false,"2019-09-06T16:14:00",0,-82.78871900000001,40.100606
32694861,Completed,true,"2019-09-06T15:31:00",0,-83.0931521,39.9806023
32695719,Completed,true,"2019-09-06T18:58:00",0,-83.19012299999997,40.147714
32742099,Completed,true,"2019-09-11T14:45:00",5766,,
32695746,Completed,true,"2019-09-06T18:02:00",99,-83.008168,40.0556789
32695960,Hold,false,,0,-83.1763096,40.1198648
33004197,Completed,false,"2019-09-23T17:35:00",439,-83.0834679,40.1715973
32808253,Completed,false,"2019-09-12T18:05:00",0,-83.0176954,40.0307367
32808306,Completed,true,"2019-09-12T14:46:00",0,,
32751910,Completed,false,"2019-09-10T14:26:00",636.2,-83.1527137,39.9310055
33004212,Completed,false,"2019-09-23T23:15:00",807,-82.8229312,39.9205285
32751959,Completed,true,"2019-09-10T18:44:00",0,-83.1489443,40.1340378
32751976,Completed,true,"2019-09-10T17:07:00",0,-83.102269,40.0708715
33005635,Completed,false,"2019-09-24T14:51:00",0,-83.0339349,40.0349452
32763988,Hold,false,,0,-83.0052298,40.094713
32808590,Completed,true,"2019-09-12T14:22:00",0,-83.06346,39.996577
32752223,Completed,false,"2019-09-10T22:57:00",200,-82.8469397,39.9653152
32752241,Canceled,false,"2019-09-09T19:31:33.7431064",0,-82.90567999999996,40.16216
32752278,Canceled,false,"2019-09-10T16:05:13.2906359",0,-82.9150046,39.9258383
32752595,Completed,false,"2019-09-10T15:05:00",262.05,-83.10853480000003,40.1295875
32752659,Hold,false,,0,-82.8511626,40.0611817
32752697,Completed,false,"2019-09-10T22:28:00",2280,-83.0445493,40.0281658
32808729,Completed,false,"2019-09-12T15:13:00",49,-83.1667006,39.9890167
32808750,Hold,false,,935,-82.879982,39.9407835
32753966,Completed,false,"2019-09-10T14:38:00",0,-83.067293,40.145151
33005650,Completed,false,"2019-09-23T17:16:00",3484,-82.8857854,40.0140905
32755046,Completed,false,"2019-09-10T20:56:00",279,-82.9023095,40.0265503
33006040,Completed,false,"2019-09-23T13:35:00",0,-82.979077,39.8785215
32808890,Completed,false,"2019-09-12T15:38:00",1599,-83.0904135,39.8623432
32809096,Completed,true,"2019-09-12T14:16:00",0,-82.9882274,39.9434345
32755606,Canceled,false,"2019-09-10T11:54:24.2746519",0,-82.8580257,39.9405495
32755957,Completed,true,"2019-09-10T20:00:00",0,-82.90567999999996,40.16216
32809417,Canceled,false,"2019-09-11T19:44:37.22994",0,-83.0821263,39.8665951
32756029,Completed,false,"2019-09-10T17:21:00",0,-82.9644168,40.0680137
32809467,Completed,false,"2019-09-12T16:52:00",534,-82.9907807,39.9499531
32756191,Completed,false,"2019-09-10T19:47:00",206,-83.0070767,40.0826335
32809855,Completed,false,"2019-09-12T14:30:00",179,-83.036299,39.9756925
32756267,Completed,false,"2019-09-10T13:17:00",0,-83.11788,40.0582676
32810689,Completed,false,"2019-09-12T17:56:00",0,-83.0423925,39.9792535
32810734,Hold,true,,0,-117.1964355,32.9633226
32811260,Completed,false,"2019-09-12T19:19:00",0,-83.0153032,40.0583818
32811279,Completed,true,"2019-09-12T13:27:00",0,-83.1792402,40.1410635
32811394,Completed,false,"2019-09-12T18:28:00",143,-83.0597346,39.9332159
32811416,Completed,false,"2019-09-12T14:21:00",279,-82.98475659999997,39.9514609
32756512,Completed,false,"2019-09-10T18:05:00",0,-82.9201954,39.9611957
32756548,Completed,false,"2019-09-10T19:56:00",89,-83.1525252,40.1601059
32812116,Completed,false,"2019-09-12T17:28:00",265,-82.80132300000002,39.966468
32756745,Completed,false,"2019-09-10T15:04:00",408,-82.927235,40.1557035
32757873,Completed,false,"2019-09-10T21:57:00",233,-82.898072,40.162225
32813419,Completed,false,"2019-09-12T15:36:00",0,-82.8859536,40.1174288
32815176,Completed,false,"2019-09-12T20:04:00",0,-83.0591884,40.1389801
32820960,Canceled,false,"2019-09-12T13:32:49.798898",0,-83.01793900000001,40.042654
32758479,Completed,false,"2019-09-10T16:47:00",384,-83.0209268,40.1038267
32820983,Completed,true,"2019-09-12T16:37:00",0,-83.0710148,39.8548928
32758979,Completed,false,"2019-09-10T13:19:00",0,-83.0601111,40.0978182
32759500,Completed,false,"2019-09-10T20:51:00",395,-117.1953181,33.1428887
32759544,Completed,false,"2019-09-10T14:02:00",285,-83.0041952,39.9796446
32760398,Completed,false,"2019-09-11T03:12:32.299",154,-117.2318544,33.1185124
32760413,Completed,false,"2019-09-10T18:35:00",1704,,
32760673,Completed,false,"2019-09-10T19:31:00",162.1,-82.956394,40.0644969
32761160,Completed,false,"2019-09-10T15:30:00",1655,-86.2217456,39.9144885
32820991,Completed,false,"2019-09-12T17:15:00",1549,-83.11839900000001,40.058135
33006056,Completed,false,"2019-09-21T15:26:00",0,-83.1317358,40.0681751
32761423,Completed,false,"2019-09-11T03:45:00",369,-117.0597482,33.1272473
32761540,Canceled,false,"2019-09-10T10:38:28.3605224",0,-82.8573526,40.0444364
32762697,Completed,true,"2019-09-10T14:09:00",0,-83.000285,39.962527
32762716,Completed,true,"2019-09-10T16:43:00",0,-82.834571,40.052946
32821281,Completed,false,"2019-09-12T21:44:00",0,-82.8505371,39.9124495
32762772,Completed,false,"2019-09-10T22:16:00",0,-83.1366272,40.0215464
33006121,Completed,false,"2019-09-23T18:30:00",0,-82.9063453,40.1239364
33006203,Completed,true,"2019-09-23T15:03:00",0,-83.104997,40.075268
32763302,Completed,false,"2019-09-10T23:16:00",5273,-83.1104836,40.1371691
33006218,Completed,false,"2019-09-23T18:23:00",1158,-83.0107703,40.1253556
32821580,Completed,false,"2019-09-12T16:11:00",0,-83.0486786,40.034232
32763643,Completed,true,"2019-09-10T14:57:00",0,-82.7868308,39.9918823
32821616,Completed,true,"2019-09-12T16:51:00",0,-82.9907807,39.9499531
32763743,Completed,false,"2019-09-10T18:24:00",124,-83.157513,40.066906
32821706,Completed,false,"2019-09-12T17:59:00",985,-83.08365479999998,39.9510736
32821775,Completed,true,"2019-09-12T18:44:00",100,-83.1179677,39.9128082
33006491,Scheduled,false,,0,-117.1069419,33.159671
33007103,Scheduled,false,,1233,-82.9847425,39.949493
33007153,Completed,false,"2019-09-23T20:45:00",5103,-83.1128094,39.9187113
33015150,Completed,false,"2019-09-23T17:41:00",398,,
32764552,Completed,false,"2019-09-10T19:45:00",235,-82.7545831,39.9056873
32821936,Completed,true,"2019-09-12T18:52:00",0,-83.1657585,40.0528511
32764617,Completed,false,"2019-09-10T13:40:00",0,-83.0465411,39.9461833
33007301,Completed,false,"2019-09-20T20:10:00",0,-82.9705488,40.0361775
32764719,Completed,false,"2019-09-10T22:27:00",634,-83.0178632,40.030707
32764807,Completed,false,"2019-09-10T18:49:00",235,-83.0708261,39.9346856
32764852,Completed,false,"2019-09-10T18:13:00",679,-82.9752523,40.0960439
32822066,Completed,false,"2019-09-12T18:29:00",0,-83.1845358,40.0224701
33007371,Completed,false,"2019-09-23T19:49:00",154,-82.888205,40.1272049
32765146,Completed,true,"2019-09-10T15:44:00",0,-83.0379417,40.1191295
32765241,Completed,false,"2019-09-10T17:40:00",0,-82.9261634,39.9400796
32765281,Completed,true,"2019-09-10T16:02:00",0,-82.9124615,40.0890479
33007958,Completed,false,"2019-09-20T20:54:00",0,-83.1642092,40.0497292
32822246,Completed,false,"2019-09-12T22:52:00",3539,-83.1792402,40.1410635
32822302,Completed,true,"2019-09-12T15:03:00",0,-83.045051,39.98484
32822605,Completed,false,"2019-09-12T15:23:00",452,-82.9046857,40.0937579
32822862,Completed,false,"2019-09-12T18:16:00",0,-82.9850784,39.88507
32771798,Completed,false,"2019-09-10T20:37:00",3148,-83.0379417,40.1191295
32823265,Completed,false,"2019-09-12T15:38:00",188,-83.0380256,40.1185771
32823284,Completed,false,"2019-09-12T18:23:00",585,-83.1131657,40.0226352
32823307,Completed,false,"2019-09-12T16:29:00",329,-82.951269,39.9120715
32823322,Completed,false,"2019-09-12T16:30:00",1549,-82.9882274,39.9434345
32891338,Scheduled,false,,0,-117.2987246,33.0684777
32893256,Completed,false,"2019-09-18T16:22:00",570,-82.7900502,40.0014262
33008084,Completed,false,"2019-09-20T21:03:00",226.41,-83.128682,40.14231
32772322,Completed,false,"2019-09-10T22:04:00",1549,-82.9124615,40.0890479
32823511,Completed,false,"2019-09-12T15:21:00",1937,-82.7868308,39.9918823
32823575,Hold,false,,0,-82.9790843,39.9485811
33008512,Scheduled,false,,0,-117.2361263,33.1979217
33008548,Completed,false,"2019-09-21T15:15:00",410,-82.8755634,40.0614177
32824015,Completed,false,"2019-09-12T16:06:00",0,-83.0438151,40.1092079
32773444,Scheduled,true,,0,-86.2217456,39.9144885
32824027,Completed,false,"2019-09-12T20:56:00",0,-83.0998379,40.028463
33008581,Scheduled,false,,0,-83.0418224,40.1254753
33008609,Completed,true,"2019-09-23T13:32:00",0,-82.97281659999999,40.02834
33008620,Completed,true,"2019-09-21T14:17:00",0,-83.1344708,40.1582587
33008650,Completed,false,"2019-09-21T15:22:00",310,-83.1404204,39.9356916
32774300,Completed,true,"2019-09-10T19:55:00",0,-83.0565041,40.0105745
33008870,Completed,false,"2019-09-24T20:58:00",0,-83.0858996,39.889691
33008889,Completed,false,"2019-09-21T17:44:00",0,-82.8185747,40.0495497
33010283,Completed,false,"2019-09-21T17:19:00",5689.24,-83.16446830000001,39.9844653
32775117,Completed,false,"2019-09-10T20:33:00",498,-83.1317487,40.0218044
32775205,Completed,true,"2019-09-10T22:00:00",0,-83.084886,40.034996
33011271,Scheduled,false,,0,-83.149216,40.040451
32829200,Completed,false,"2019-09-12T19:38:00",0,-82.9445471,40.0664055
32775292,Completed,true,"2019-09-10T20:50:00",0,-83.0089235,40.0917493
33012433,Canceled,false,"2019-09-21T23:23:18.4557281",0,-82.9932462,40.1448294
33014225,Scheduled,false,,0,-83.0167931,40.0368034
33014239,Completed,true,"2019-09-23T14:05:00",0,-83.081992,40.050936
33014251,Completed,true,"2019-09-22T22:58:00",0,,
